fpr,tpr
0.0,0.0
0.0,0.0023148148148148147
0.0,0.0763888888888889
0.002325581395348837,0.0763888888888889
0.002325581395348837,0.09490740740740741
0.004651162790697674,0.09490740740740741
0.004651162790697674,0.11574074074074074
0.0069767441860465115,0.11574074074074074
0.0069767441860465115,0.13194444444444445
0.009302325581395349,0.13194444444444445
0.009302325581395349,0.2152777777777778
0.011627906976744186,0.2152777777777778
0.011627906976744186,0.2222222222222222
0.013953488372093023,0.2222222222222222
0.013953488372093023,0.2824074074074074
0.020930232558139535,0.2824074074074074
0.020930232558139535,0.3101851851851852
0.023255813953488372,0.3101851851851852
0.023255813953488372,0.33796296296296297
0.02558139534883721,0.33796296296296297
0.02558139534883721,0.35648148148148145
0.027906976744186046,0.35648148148148145
0.027906976744186046,0.39814814814814814
0.030232558139534883,0.39814814814814814
0.030232558139534883,0.4513888888888889
0.03255813953488372,0.4513888888888889
0.03255813953488372,0.4537037037037037
0.03488372093023256,0.4537037037037037
0.03488372093023256,0.45601851851851855
0.037209302325581395,0.45601851851851855
0.037209302325581395,0.4652777777777778
0.03953488372093023,0.4652777777777778
0.03953488372093023,0.47453703703703703
0.04186046511627907,0.47453703703703703
0.04186046511627907,0.49537037037037035
0.044186046511627906,0.49537037037037035
0.044186046511627906,0.5138888888888888
0.04883720930232558,0.5138888888888888
0.04883720930232558,0.5254629629629629
0.05116279069767442,0.5254629629629629
0.05116279069767442,0.5300925925925926
0.053488372093023255,0.5300925925925926
0.053488372093023255,0.5324074074074074
0.05581395348837209,0.5324074074074074
0.05581395348837209,0.5347222222222222
0.06279069767441861,0.5347222222222222
0.06279069767441861,0.5439814814814815
0.06511627906976744,0.5439814814814815
0.06511627906976744,0.5462962962962963
0.06744186046511629,0.5462962962962963
0.06744186046511629,0.5555555555555556
0.06976744186046512,0.5555555555555556
0.06976744186046512,0.5601851851851852
0.07209302325581396,0.5601851851851852
0.07209302325581396,0.5787037037037037
0.07441860465116279,0.5787037037037037
0.07441860465116279,0.5949074074074074
0.07906976744186046,0.5949074074074074
0.07906976744186046,0.6064814814814815
0.08604651162790698,0.6064814814814815
0.08604651162790698,0.6180555555555556
0.08837209302325581,0.6180555555555556
0.08837209302325581,0.6203703703703703
0.09302325581395349,0.6203703703703703
0.09302325581395349,0.6296296296296297
0.1,0.6296296296296297
0.1,0.6319444444444444
0.10232558139534884,0.6319444444444444
0.10232558139534884,0.6365740740740741
0.11162790697674418,0.6365740740740741
0.11162790697674418,0.6412037037037037
0.11395348837209303,0.6412037037037037
0.11395348837209303,0.6504629629629629
0.1186046511627907,0.6504629629629629
0.1186046511627907,0.6574074074074074
0.12325581395348838,0.6574074074074074
0.12325581395348838,0.6597222222222222
0.13023255813953488,0.6597222222222222
0.13023255813953488,0.6875
0.13488372093023257,0.6875
0.13488372093023257,0.6990740740740741
0.1372093023255814,0.6990740740740741
0.1372093023255814,0.7083333333333334
0.13953488372093023,0.7083333333333334
0.13953488372093023,0.7106481481481481
0.14186046511627906,0.7106481481481481
0.14186046511627906,0.7222222222222222
0.14883720930232558,0.7222222222222222
0.14883720930232558,0.7314814814814815
0.15813953488372093,0.7314814814814815
0.15813953488372093,0.7337962962962963
0.16279069767441862,0.7337962962962963
0.16279069767441862,0.7361111111111112
0.16511627906976745,0.7361111111111112
0.16511627906976745,0.7384259259259259
0.1697674418604651,0.7384259259259259
0.1697674418604651,0.7407407407407407
0.17209302325581396,0.7407407407407407
0.17209302325581396,0.7453703703703703
0.1744186046511628,0.7453703703703703
0.1744186046511628,0.75
0.18372093023255814,0.75
0.18372093023255814,0.7523148148148148
0.1883720930232558,0.7523148148148148
0.1883720930232558,0.7592592592592593
0.19069767441860466,0.7592592592592593
0.19069767441860466,0.7638888888888888
0.1930232558139535,0.7638888888888888
0.1930232558139535,0.7777777777777778
0.19534883720930232,0.7777777777777778
0.19534883720930232,0.7800925925925926
0.2,0.7800925925925926
0.2,0.7824074074074074
0.20465116279069767,0.7824074074074074
0.20465116279069767,0.7870370370370371
0.20930232558139536,0.7870370370370371
0.20930232558139536,0.7986111111111112
0.2116279069767442,0.7986111111111112
0.2116279069767442,0.8032407407407407
0.21395348837209302,0.8032407407407407
0.21395348837209302,0.8078703703703703
0.21627906976744185,0.8078703703703703
0.21627906976744185,0.8240740740740741
0.2186046511627907,0.8240740740740741
0.2186046511627907,0.8310185185185185
0.2302325581395349,0.8310185185185185
0.2302325581395349,0.8333333333333334
0.23255813953488372,0.8333333333333334
0.23255813953488372,0.8356481481481481
0.23488372093023255,0.8356481481481481
0.23488372093023255,0.8379629629629629
0.2372093023255814,0.8379629629629629
0.2372093023255814,0.8402777777777778
0.23953488372093024,0.8402777777777778
0.23953488372093024,0.8425925925925926
0.24651162790697675,0.8425925925925926
0.24651162790697675,0.8449074074074074
0.25116279069767444,0.8449074074074074
0.25116279069767444,0.8472222222222222
0.2558139534883721,0.8472222222222222
0.2558139534883721,0.8495370370370371
0.25813953488372093,0.8495370370370371
0.25813953488372093,0.8518518518518519
0.26046511627906976,0.8518518518518519
0.26046511627906976,0.8634259259259259
0.2627906976744186,0.8634259259259259
0.2627906976744186,0.8726851851851852
0.27209302325581397,0.8726851851851852
0.27209302325581397,0.8819444444444444
0.27674418604651163,0.8819444444444444
0.27674418604651163,0.8842592592592593
0.2813953488372093,0.8842592592592593
0.2813953488372093,0.8912037037037037
0.28604651162790695,0.8912037037037037
0.28604651162790695,0.8935185185185185
0.28837209302325584,0.8935185185185185
0.28837209302325584,0.9004629629629629
0.29069767441860467,0.9004629629629629
0.29069767441860467,0.9027777777777778
0.3023255813953488,0.9027777777777778
0.3023255813953488,0.9074074074074074
0.3116279069767442,0.9074074074074074
0.3116279069767442,0.9097222222222222
0.313953488372093,0.9097222222222222
0.313953488372093,0.9143518518518519
0.31627906976744186,0.9143518518518519
0.31627906976744186,0.9166666666666666
0.3186046511627907,0.9166666666666666
0.3186046511627907,0.9259259259259259
0.3209302325581395,0.9259259259259259
0.3209302325581395,0.9305555555555556
0.32325581395348835,0.9305555555555556
0.32325581395348835,0.9328703703703703
0.32558139534883723,0.9328703703703703
0.32558139534883723,0.9375
0.32790697674418606,0.9375
0.32790697674418606,0.9398148148148148
0.3302325581395349,0.9398148148148148
0.3302325581395349,0.9444444444444444
0.33488372093023255,0.9444444444444444
0.33488372093023255,0.9490740740740741
0.3395348837209302,0.9490740740740741
0.3395348837209302,0.9513888888888888
0.3488372093023256,0.9513888888888888
0.3488372093023256,0.9537037037037037
0.3511627906976744,0.9537037037037037
0.3511627906976744,0.9560185185185185
0.35348837209302325,0.9560185185185185
0.35348837209302325,0.9606481481481481
0.3581395348837209,0.9606481481481481
0.3581395348837209,0.9652777777777778
0.3627906976744186,0.9652777777777778
0.3627906976744186,0.9675925925925926
0.36511627906976746,0.9675925925925926
0.36511627906976746,0.9699074074074074
0.37209302325581395,0.9699074074074074
0.37209302325581395,0.9722222222222222
0.37906976744186044,0.9722222222222222
0.37906976744186044,0.9745370370370371
0.3953488372093023,0.9745370370370371
0.3953488372093023,0.9791666666666666
0.43023255813953487,0.9791666666666666
0.43023255813953487,0.9814814814814815
0.43488372093023253,0.9814814814814815
0.43488372093023253,0.9837962962962963
0.4744186046511628,0.9837962962962963
0.4744186046511628,0.9884259259259259
0.48372093023255813,0.9884259259259259
0.48372093023255813,0.9907407407407407
0.49767441860465117,0.9907407407407407
0.49767441860465117,0.9930555555555556
0.5372093023255814,0.9930555555555556
0.5372093023255814,0.9953703703703703
0.541860465116279,0.9953703703703703
0.541860465116279,0.9976851851851852
0.5790697674418605,0.9976851851851852
0.5790697674418605,1.0
0.7976744186046512,1.0
0.8046511627906977,1.0
1.0,1.0
