fpr,tpr
0.0,0.0
0.0,0.0005750431282346176
0.0,0.05807935595169638
0.002325581395348837,0.05807935595169638
0.002325581395348837,0.07015526164462335
0.004651162790697674,0.07015526164462335
0.004651162790697674,0.09085681426106958
0.0069767441860465115,0.09085681426106958
0.0069767441860465115,0.11500862564692352
0.009302325581395349,0.11500862564692352
0.009302325581395349,0.18228867165037377
0.011627906976744186,0.18228867165037377
0.011627906976744186,0.19148936170212766
0.013953488372093023,0.19148936170212766
0.013953488372093023,0.2484186313973548
0.01627906976744186,0.2484186313973548
0.01627906976744186,0.25129384703852786
0.018604651162790697,0.25129384703852786
0.018604651162790697,0.2535940195514664
0.020930232558139535,0.2535940195514664
0.020930232558139535,0.27889591719378953
0.023255813953488372,0.27889591719378953
0.023255813953488372,0.3041978148361127
0.02558139534883721,0.3041978148361127
0.02558139534883721,0.32144910868315124
0.027906976744186046,0.32144910868315124
0.027906976744186046,0.3479010925819436
0.030232558139534883,0.3479010925819436
0.030232558139534883,0.39907993099482464
0.03255813953488372,0.39907993099482464
0.03255813953488372,0.4048303622771708
0.03488372093023256,0.4048303622771708
0.03488372093023256,0.40713053479010924
0.037209302325581395,0.40713053479010924
0.037209302325581395,0.4226566992524439
0.03953488372093023,0.4226566992524439
0.03953488372093023,0.437607820586544
0.04186046511627907,0.437607820586544
0.04186046511627907,0.44910868315123637
0.044186046511627906,0.44910868315123637
0.044186046511627906,0.4703852788959172
0.04883720930232558,0.4703852788959172
0.04883720930232558,0.4824611845888442
0.05116279069767442,0.4824611845888442
0.05116279069767442,0.48303622771707877
0.053488372093023255,0.48303622771707877
0.053488372093023255,0.4836112708453134
0.05581395348837209,0.4836112708453134
0.05581395348837209,0.48591144335825187
0.06046511627906977,0.48591144335825187
0.06046511627906977,0.4864864864864865
0.06279069767441861,0.4864864864864865
0.06279069767441861,0.49511213341000576
0.06511627906976744,0.49511213341000576
0.06511627906976744,0.503737780333525
0.06744186046511629,0.503737780333525
0.06744186046511629,0.5181138585393904
0.07209302325581396,0.5181138585393904
0.07209302325581396,0.5393904542840713
0.07441860465116279,0.5393904542840713
0.07441860465116279,0.550316273720529
0.07906976744186046,0.550316273720529
0.07906976744186046,0.5641173087981599
0.08139534883720931,0.5641173087981599
0.08139534883720931,0.5681426106958022
0.08372093023255814,0.5681426106958022
0.08372093023255814,0.5687176538240368
0.08604651162790698,0.5687176538240368
0.08604651162790698,0.5796434732604946
0.09069767441860466,0.5796434732604946
0.09069767441860466,0.581943645773433
0.09302325581395349,0.581943645773433
0.09302325581395349,0.5825186889016676
0.09534883720930233,0.5825186889016676
0.09534883720930233,0.5836687751581369
0.09767441860465116,0.5836687751581369
0.09767441860465116,0.5853939045428407
0.1,0.5853939045428407
0.1,0.5928694652098907
0.10232558139534884,0.5928694652098907
0.10232558139534884,0.5980448533640023
0.10465116279069768,0.5980448533640023
0.10465116279069768,0.5986198964922369
0.10697674418604651,0.5986198964922369
0.10697674418604651,0.6003450258769407
0.10930232558139535,0.6003450258769407
0.10930232558139535,0.6032202415181138
0.11162790697674418,0.6032202415181138
0.11162790697674418,0.6060954571592869
0.11395348837209303,0.6060954571592869
0.11395348837209303,0.61644623346751
0.11627906976744186,0.61644623346751
0.11627906976744186,0.6204715353651524
0.1186046511627907,0.6204715353651524
0.1186046511627907,0.6233467510063255
0.12093023255813953,0.6233467510063255
0.12093023255813953,0.6250718803910293
0.12325581395348838,0.6250718803910293
0.12325581395348838,0.6313973548016101
0.12790697674418605,0.6313973548016101
0.12790697674418605,0.6388729154686601
0.13023255813953488,0.6388729154686601
0.13023255813953488,0.660149511213341
0.1325581395348837,0.660149511213341
0.1325581395348837,0.6624496837262794
0.13488372093023257,0.6624496837262794
0.13488372093023257,0.6820011500862565
0.1372093023255814,0.6820011500862565
0.1372093023255814,0.6912018401380103
0.13953488372093023,0.6912018401380103
0.13953488372093023,0.7027027027027027
0.14186046511627906,0.7027027027027027
0.14186046511627906,0.7147786083956297
0.14418604651162792,0.7147786083956297
0.14418604651162792,0.7193789534215066
0.14651162790697675,0.7193789534215066
0.14651162790697675,0.7199539965497412
0.1511627906976744,0.7199539965497412
0.1511627906976744,0.7228292121909143
0.15348837209302327,0.7228292121909143
0.15348837209302327,0.7268545140885566
0.1558139534883721,0.7268545140885566
0.1558139534883721,0.7337550316273721
0.15813953488372093,0.7337550316273721
0.15813953488372093,0.7349051178838413
0.16046511627906976,0.7349051178838413
0.16046511627906976,0.7360552041403106
0.16279069767441862,0.7360552041403106
0.16279069767441862,0.7406555491661875
0.16511627906976745,0.7406555491661875
0.16511627906976745,0.7464059804485337
0.16744186046511628,0.7464059804485337
0.16744186046511628,0.7510063254744106
0.17209302325581396,0.7510063254744106
0.17209302325581396,0.7567567567567568
0.1744186046511628,0.7567567567567568
0.1744186046511628,0.757906843013226
