fpr,tpr
0.0,0.0
0.0,0.0018867924528301887
0.0,0.0037735849056603774
0.0033277870216306157,0.0037735849056603774
0.0033277870216306157,0.009433962264150943
0.004991680532445923,0.009433962264150943
0.004991680532445923,0.022641509433962263
0.008319467554076539,0.022641509433962263
0.008319467554076539,0.024528301886792454
0.011647254575707155,0.024528301886792454
0.011647254575707155,0.026415094339622643
0.013311148086522463,0.026415094339622643
0.013311148086522463,0.033962264150943396
0.016638935108153077,0.033962264150943396
0.016638935108153077,0.03773584905660377
0.018302828618968387,0.03773584905660377
0.018302828618968387,0.04150943396226415
0.018302828618968387,0.04339622641509434
0.021630615640599003,0.04339622641509434
0.02329450915141431,0.04339622641509434
0.02329450915141431,0.045283018867924525
0.024958402662229616,0.045283018867924525
0.024958402662229616,0.05471698113207547
0.024958402662229616,0.05849056603773585
0.024958402662229616,0.06792452830188679
0.024958402662229616,0.07169811320754717
0.026622296173044926,0.07169811320754717
0.026622296173044926,0.07924528301886792
0.029950083194675542,0.07924528301886792
0.029950083194675542,0.0830188679245283
0.033277870216306155,0.0830188679245283
0.033277870216306155,0.08490566037735849
0.03494176372712146,0.08490566037735849
0.03494176372712146,0.08867924528301886
0.03494176372712146,0.09245283018867924
0.036605657237936774,0.09245283018867924
0.03993344425956739,0.09245283018867924
0.03993344425956739,0.09433962264150944
0.04326123128119801,0.09433962264150944
0.04326123128119801,0.09811320754716982
0.04658901830282862,0.09811320754716982
0.04658901830282862,0.1018867924528302
0.056572379367720464,0.1018867924528302
0.056572379367720464,0.10754716981132076
0.059900166389351084,0.10754716981132076
0.059900166389351084,0.11132075471698114
0.0632279534109817,0.11132075471698114
0.064891846921797,0.11132075471698114
0.064891846921797,0.11320754716981132
0.06655574043261231,0.11320754716981132
0.06655574043261231,0.11509433962264151
0.06821963394342762,0.11509433962264151
0.06821963394342762,0.1169811320754717
0.07154742096505824,0.1169811320754717
0.07487520798668885,0.1169811320754717
0.07487520798668885,0.11886792452830189
0.07820299500831947,0.11886792452830189
0.07820299500831947,0.12264150943396226
0.08153078202995008,0.12264150943396226
0.09151414309484193,0.12264150943396226
0.09151414309484193,0.12830188679245283
0.09650582362728785,0.12830188679245283
0.09650582362728785,0.13018867924528302
0.09983361064891846,0.13018867924528302
0.09983361064891846,0.1320754716981132
0.09983361064891846,0.13962264150943396
